Women's 10m air pistol	/m/04fk2f2	Shooting sports		1992 Summer Olympics,1988 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics,2008 Summer Olympics,1996 Summer Olympics	Shooting at the 2000 Summer Olympics - Women's 10 metre air pistol,Shooting at the 1996 Summer Olympics - Women's 10 metre air pistol,Shooting at the 1992 Summer Olympics - Women's 10 metre air pistol,Shooting at the 1988 Summer Olympics - Women's 10 metre air pistol,Shooting at the 2008 Summer Olympics - Women's 10 metre air pistol,Shooting at the 2004 Summer Olympics - Women's 10 metre Air Pistol,Shooting at the 2012 Summer Olympics - Women's 10 metre air pistol	
Women's Quadruple sculls without coxswain	/m/04fk2gn	Rowing		2012 Summer Olympics,2008 Summer Olympics	Rowing at the 2008 Summer Olympics - Women's quadruple sculls,Rowing at the 2012 Summer Olympics – Women's quadruple sculls	
Men's Boxing, 48 - 51kg (flyweight)	/m/04fk3m7	Boxing		1972 Summer Olympics,1988 Summer Olympics,1976 Summer Olympics,1996 Summer Olympics,1980 Summer Olympics,1984 Summer Olympics,2008 Summer Olympics,1992 Summer Olympics,2012 Summer Olympics,1968 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics	Boxing at the 2004 Summer Olympics - Flyweight,Boxing at the 1988 Summer Olympics - Flyweight,Boxing at the 1992 Summer Olympics - Flyweight,Boxing at the 1972 Summer Olympics - Flyweight,Boxing at the 1976 Summer Olympics - Flyweight,Boxing at the 2008 Summer Olympics - Flyweight,Boxing at the 1984 Summer Olympics - Flyweight,Boxing at the 1996 Summer Olympics – Flyweight,Boxing at the 1968 Summer Olympics - Flyweight,Boxing at the 1980 Summer Olympics - Flyweight,Boxing at the 2000 Summer Olympics - Flyweight,Boxing at the 2012 Summer Olympics – Men's flyweight	
Jumping, individual	/m/04fk2yb	Show jumping		1924 Summer Olympics,1980 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics,1972 Summer Olympics,1964 Summer Olympics,1996 Summer Olympics,1976 Summer Olympics,1956 Summer Olympics,1936 Summer Olympics,1988 Summer Olympics,1912 Summer Olympics,1960 Summer Olympics,1968 Summer Olympics,1992 Summer Olympics,1952 Summer Olympics,1932 Summer Olympics,1948 Summer Olympics,1984 Summer Olympics,1928 Summer Olympics,1920 Summer Olympics,2008 Summer Olympics	Equestrian at the 1964 Summer Olympics - Individual jumping,Equestrian at the 1968 Summer Olympics - Jumping, Individual,Equestrian at the 1952 Summer Olympics - Jumping, Individual,Equestrian at the 1936 Summer Olympics - Jumping, Individual,Equestrian at the 1960 Summer Olympics - Jumping, Individual,Equestrian at the 1932 Summer Olympics - Jumping, Individual,Equestrian at the 1924 Summer Olympics – Jumping, Individual,Equestrian at the 1980 Summer Olympics - Jumping, Individual,Equestrian at the 1996 Summer Olympics - Jumping, Individual,Equestrian at the 2000 Summer Olympics - Jumping, Individual,Equestrian at the 1920 Summer Olympics - Individual jumping,Equestrian at the 1992 Summer Olympics - Jumping, Individual,Equestrian at the 1956 Summer Olympics - Jumping, Individual,Equestrian at the 1976 Summer Olympics - Jumping, Individual,Equestrian at the 1928 Summer Olympics - Jumping, Individual,Equestrian at the 1912 Summer Olympics - Jumping, Individual,Equestrian at the 1988 Summer Olympics - Jumping, Individual,Equestrian at the 1900 Summer Olympics - Jumping, Individual,Equestrian at the 1972 Summer Olympics - Jumping, Individual,Equestrian at the 1948 Summer Olympics - Jumping, Individual,Equestrian at the 1984 Summer Olympics - Jumping, Individual,Equestrian at the 2004 Summer Olympics - Jumping, Individual,Equestrian at the 2008 Summer Olympics - Jumping, Individual	
Individual vaulting	/m/07nv756	Equestrian vaulting		1920 Summer Olympics	Equestrian at the 1920 Summer Olympics - Individual vaulting	
Men's All Around Dumbbell	/m/07nvdgz	Weightlifting		1904 Summer Olympics	Weightlifting at the 1904 Summer Olympics - Men's all-around dumbbell	
25 metre military pistol	/m/07w0z68	Shooting sports		1896 Summer Olympics	Shooting at the 1896 Summer Olympics - Men's 25 metre military pistol	
Men's Boxing, Flyweight  -47.6 kg	/m/07npj2t	Boxing		1904 Summer Olympics	Boxing at the 1904 Summer Olympics - Flyweight	
Men's Track Cycling, 2 Miles	/m/07npj6l	Track cycling		1904 Summer Olympics	Cycling at the 1904 Summer Olympics - 2 miles	
Men's Boxing, Bantamweight 50.8-53.5kg	/m/07n660_	Boxing		1928 Summer Olympics,1936 Summer Olympics,1932 Summer Olympics,1920 Summer Olympics,1924 Summer Olympics	Boxing at the 1920 Summer Olympics - Bantamweight,Boxing at the 1928 Summer Olympics - Bantamweight,Boxing at the 1924 Summer Olympics - Bantamweight,Boxing at the 1932 Summer Olympics - Bantamweight,Boxing at the 1936 Summer Olympics - Bantamweight	
Men's Athletics, 5 Miles	/m/07v_49f	Track and field athletics		1908 Summer Olympics	Athletics at the 1908 Summer Olympics - Men's 5 miles	
Men's Freestyle, Lightweight 62-68kg	/m/07ky31d	Freestyle wrestling		1996 Summer Olympics,1980 Summer Olympics,1988 Summer Olympics,1992 Summer Olympics,1984 Summer Olympics,1972 Summer Olympics,1976 Summer Olympics	Wrestling at the 1984 Summer Olympics - Men's Freestyle Lightweight,Wrestling at the 1980 Summer Olympics - Men's freestyle Lightweight,Wrestling at the 1996 Summer Olympics - Men's freestyle Lightweight,Wrestling at the 1976 Summer Olympics - Men's freestyle Lightweight,Wrestling at the 1972 Summer Olympics - Men's freestyle Lightweight,Wrestling at the 1992 Summer Olympics - Men's Freestyle Lightweight,Wrestling at the 1988 Summer Olympics - Men's Freestyle Lightweight	
Men's 500m	/m/063wqg5	Short track speed skating		1998 Winter Olympics,1994 Winter Olympics,2010 Winter Olympics,2006 Winter Olympics,2002 Winter Olympics	Short Track Speed Skating at the 1994 Winter Olympics - Men's 500m,Short Track Speed Skating at the 2006 Winter Olympics – Men's 500m,Short track speed skating at the 2010 Winter Olympics – Men's 500 metres,Short Track Speed Skating at the 1998 Winter Olympics - Men's 500m,Short Track Speed Skating at the 2002 Winter Olympics - Men's 500m	
Two-Woman Bobsleigh	/m/0b6s4kk	Bobsleigh		2010 Winter Olympics	Bobsleigh at the 2010 Winter Olympics – Two-woman	
Women's Skeleton	/m/063wqdw	Skeleton		2010 Winter Olympics,2002 Winter Olympics,2006 Winter Olympics	Skeleton at the 2010 Winter Olympics – Women's,Skeleton at the 2002 Winter Olympics - Women's Skeleton,Skeleton at the 2002 Winter Olympics – Women's,Skeleton at the 2006 Winter Olympics – Women's Skeleton	
Women's 7.5 km Sprint	/m/063wq8v	Biathlon		2002 Winter Olympics,2010 Winter Olympics,1992 Winter Olympics,2006 Winter Olympics,1994 Winter Olympics,1998 Winter Olympics	Biathlon at the 2006 Winter Olympics – Women's sprint,Biathlon at the 1998 Winter Olympics - Women's 7.5km Sprint,Biathlon at the 2010 Winter Olympics – Women's sprint,Biathlon at the 1992 Winter Olympics - Women's 7.5km Sprint,Biathlon at the 2002 Winter Olympics - Women's 7.5 km sprint,Biathlon at the 1994 Winter Olympics - Women's 7.5km Sprint	
Men's Greco-Roman, Heavyweight +97kg	/m/07gq200	Greco-Roman wrestling		1964 Summer Olympics,1968 Summer Olympics	Wrestling at the 1968 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1964 summer Olympics - Men's Greco-Roman Heavyweight	
Greco-Roman Wrestling Super Heavyweight 97-130 kg	/m/079rn6t	Greco-Roman wrestling		2000 Summer Olympics	Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Super Heavyweight	
Team Eventing	/m/0k1pbr6	Eventing		2012 Summer Olympics	Equestrian at the 2012 Summer Olympics - Team eventing	
Individual Fixed Large Bird	/m/07nv736	Archery		1920 Summer Olympics	Archery at the 1920 Summer Olympics - Individual fixed large bird	
Women's BMX Cycling	/m/04fk31x	BMX racing		2008 Summer Olympics,2012 Summer Olympics	Cycling at the 2008 Summer Olympics - Women's BMX,Cycling at the 2012 Summer Olympics – Women's BMX	
Men's Judo, 81 - 90kg (middleweight)	/m/04fk2bl	Judo		2000 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Judo at the 2008 Summer Olympics – Men's Middleweight (90 kg),Judo at the 2000 Summer Olympics - Men's Middleweight (90 kg),Judo at the 2004 Summer Olympics - Men's Middleweight (90 kg),Judo at the 2012 Summer Olympics – Men's 90 kg	
Women's Javelin throw	/m/04fk3h5	Track and field athletics		1988 Summer Olympics,1992 Summer Olympics,1972 Summer Olympics,2008 Summer Olympics,1948 Summer Olympics,1956 Summer Olympics,2012 Summer Olympics,1996 Summer Olympics,1936 Summer Olympics,2000 Summer Olympics,1984 Summer Olympics,1980 Summer Olympics,1960 Summer Olympics,1952 Summer Olympics,1964 Summer Olympics,1968 Summer Olympics,1976 Summer Olympics,2004 Summer Olympics,1932 Summer Olympics	Athletics at the 1980 Summer Olympics - Women's Javelin Throw,Athletics at the 1964 Summer Olympics - Women's Javelin Throw,Athletics at the 2008 Summer Olympics - Women's Javelin Throw,Athletics at the 1976 Summer Olympics - Women's Javelin Throw,Athletics at the 1972 Summer Olympics - Women's Javelin Throw,Athletics at the 2012 Summer Olympics – Women's javelin throw,Athletics at the 1956 Summer Olympics - Women's Javelin Throw,Athletics at the 2004 Summer Olympics - Women's Javelin Throw,Athletics at the 1960 Summer Olympics - Women's javelin throw,Athletics at the 1984 Summer Olympics - Women's Javelin Throw,Athletics at the 1996 Summer Olympics - Women's Javelin Throw,Athletics at the 1952 Summer Olympics - Women's Javelin Throw,Athletics at the 2000 Summer Olympics – Women's javelin throw,Athletics at the 1948 Summer Olympics – Women's javelin throw,Athletics at the 1988 Summer Olympics - Women's Javelin Throw,Athletics at the 1936 Summer Olympics – Women's javelin throw,Athletics at the 1992 Summer Olympics - Women's Javelin Throw,Athletics at the 1932 Summer Olympics - Women's javelin throw,Athletics at the 1968 Summer Olympics - Women's Javelin Throw	
Women's Épée individual	/m/04fk3fs	Fencing		2008 Summer Olympics,2000 Summer Olympics,1996 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Fencing at the 1996 Summer Olympics - Women's Épée, Individual,Fencing at the 2004 Summer Olympics - Women's Épée, Individual,Fencing at the 2000 Summer Olympics  - Women's Épée, Individual,Fencing at the 2008 Summer Olympics - Women's Épée, Individual,Fencing at the 2012 Summer Olympics - Women's Épée, Individual	
Women's High jump	/m/04fk368	Track and field athletics		1984 Summer Olympics,1928 Summer Olympics,1980 Summer Olympics,1988 Summer Olympics,2012 Summer Olympics,1952 Summer Olympics,1992 Summer Olympics,2004 Summer Olympics,1996 Summer Olympics,1976 Summer Olympics,1964 Summer Olympics,2000 Summer Olympics,1936 Summer Olympics,1932 Summer Olympics,1968 Summer Olympics,2008 Summer Olympics,1956 Summer Olympics,1972 Summer Olympics,1960 Summer Olympics,1948 Summer Olympics	Athletics at the 2000 Summer Olympics - Women's high jump,Athletics at the 1964 Summer Olympics - Women's high jump,Athletics at the 1980 Summer Olympics - Women's high jump,Athletics at the 1928 Summer Olympics - Women's high jump,Athletics at the 1956 Summer Olympics - Women's high jump,Athletics at the 2004 Summer Olympics - Women's High Jump,Athletics at the 1948 Summer Olympics – Women's high jump,Athletics at the 2012 Summer Olympics – Women's high jump,Athletics at the 1952 Summer Olympics - Women's High Jump,Athletics at the 1936 Summer Olympics – Women's high jump,Athletics at the 2008 Summer Olympics - Women's high jump,Athletics at the 1984 Summer Olympics - Women's high jump,Athletics at the 1932 Summer Olympics - Women's high jump,Athletics at the 1996 Summer Olympics - Women's high jump,Athletics at the 1960 Summer Olympics - Women's high jump,Athletics at the 1988 Summer Olympics - Women's High Jump,Athletics at the 1992 Summer Olympics - Women's high jump,Athletics at the 1972 Summer Olympics - Women's High Jump,Athletics at the 1976 Summer Olympics - Women's High Jump,Athletics at the 1968 Summer Olympics - Women's High Jump	
Individual Dressage	/m/0k1nqc0	Dressage		1948 Summer Olympics,1932 Summer Olympics,1920 Summer Olympics,2004 Summer Olympics,1964 Summer Olympics,1980 Summer Olympics,2012 Summer Olympics,1928 Summer Olympics,1956 Summer Olympics,2000 Summer Olympics,1952 Summer Olympics,1924 Summer Olympics,1984 Summer Olympics,2008 Summer Olympics,1992 Summer Olympics,1988 Summer Olympics,1972 Summer Olympics,1968 Summer Olympics,1912 Summer Olympics,1936 Summer Olympics,1976 Summer Olympics,1960 Summer Olympics,1996 Summer Olympics	Equestrian at the 1988 Summer Olympics - Dressage, Individual,Equestrian at the 1992 Summer Olympics - Dressage, Individual,Equestrian at the 1952 Summer Olympics - Dressage, Individual,Equestrian at the 1948 Summer Olympics - Dressage, Individual,Equestrian at the 1968 Summer Olympics - Dressage, Individual,Equestrian at the 1964 Summer Olympics - Dressage, Individual,Equestrian at the 2000 Summer Olympics - Dressage, Individual,Equestrian at the 1912 Summer Olympics - Dressage, Individual,Equestrian at the 2012 Summer Olympics - Individual dressage,Equestrian at the 1924 Summer Olympics – Dressage, Individual,Equestrian at the 1936 Summer Olympics - Dressage, Individual,Equestrian at the 2008 Summer Olympics - Dressage, Individual,Equestrian at the 1984 Summer Olympics - Dressage, Individual,Equestrian at the 1976 Summer Olympics - Dressage, Individual,Equestrian at the 1920 Summer Olympics - Dressage, Individual,Equestrian at the 2004 Summer Olympics - Dressage, Individual,Equestrian at the 1932 Summer Olympics - Dressage, Individual,Equestrian at the 1956 Summer Olympics - Dressage, Individual,Equestrian at the 1980 Summer Olympics - Dressage, Individual,Equestrian at the 1996 Summer Olympics - Dressage, Individual,Equestrian at the 1972 Summer Olympics - Dressage, Individual,Equestrian at the 1928 Summer Olympics - Dressage, Individual,Equestrian at the 1960 Summer Olympics - Dressage, Individual	
Individual Jumping	/m/0k1nr0z	Show jumping		2012 Summer Olympics	Equestrian at the 2012 Summer Olympics - Individual jumping	
Men's Boxing, Bantamweight -52.6 kg	/m/094wwcy	Boxing		1908 Summer Olympics	Boxing at the 1908 Summer Olympics - Bantamweight	
Women's Pair without coxswain	/m/04fk2zr	Rowing		2012 Summer Olympics,2008 Summer Olympics	Rowing at the 2012 Summer Olympics – Women's coxless pair,Rowing at the 2008 Summer Olympics - Women's coxless pair	
Men's 200m Freestyle	/m/03w8gdr	Swimming		2012 Summer Olympics,1992 Summer Olympics,1972 Summer Olympics,2008 Summer Olympics,2000 Summer Olympics,1968 Summer Olympics,2004 Summer Olympics,1984 Summer Olympics,1976 Summer Olympics,1980 Summer Olympics,1988 Summer Olympics,1996 Summer Olympics	Swimming at the 1900 Summer Olympics - Men's 200 metre freestyle,Swimming at the 2004 Summer Olympics - Men's 200 metre freestyle,Swimming at the 2000 Summer Olympics - Men's 200 metre freestyle,Swimming at the 1968 Summer Olympics – Men's 200 metre freestyle,Swimming at the 1972 Summer Olympics - Men's 200 metre freestyle,Swimming at the 1984 Summer Olympics - Men's 200 metre freestyle,Swimming at the 2012 Summer Olympics – Men's 200 metre freestyle,Swimming at the 1988 Summer Olympics - Men's 200 metre freestyle,Swimming at the 1976 Summer Olympics - Men's 200 metre freestyle,Swimming at the 1980 Summer Olympics - Men's 200 metre freestyle,Swimming at the 1992 Summer Olympics - Men's 200 metre freestyle,Swimming at the 2008 Summer Olympics - Men's 200 metre freestyle,Swimming at the 1996 Summer Olympics - Men's 200 metre freestyle	
Men's trampoline	/m/04fk2cc	Trampoline		2008 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics,2012 Summer Olympics	Gymnastics at the 2004 Summer Olympics - Men's Trampoline,Gymnastics at the 2008 Summer Olympics - Men's trampoline,Gymnastics at the 2012 Summer Olympics – Men's trampoline,Gymnastics at the 2000 Summer Olympics – Men's trampoline	
Women's TableTennis, Singles	/m/04fk313	Table tennis		1996 Summer Olympics,1992 Summer Olympics,2012 Summer Olympics,2000 Summer Olympics,1988 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics	Table Tennis at the 2000 Summer Olympics Women's Singles,Table Tennis at the 1992 Summer Olympics - Women's Singles,Table Tennis at the 1988 Summer Olympics - Women's Singles,Table Tennis at the 1996 Summer Olympics - Women's Singles,Table Tennis at the 2008 Summer Olympics - Women's Singles,Table tennis at the 2012 Summer Olympics – Women's singles,Table Tennis at the 2004 Summer Olympics - Women's Singles	
Women's Parallel Giant Slalom	/m/063wqfb	Snowboarding		2006 Winter Olympics,2002 Winter Olympics,2010 Winter Olympics	Snowboarding at the 2006 Winter Olympics – Women's Parallel Giant Slalom,Snowboarding at the 2002 Winter Olympics – Women's parallel giant slalom,Snowboarding at the 2010 Winter Olympics – Women's parallel giant slalom	
Freestyle Super Heavyweight 97-130 kg	/m/079rsd4	Freestyle wrestling		2000 Summer Olympics	Wrestling at the 2000 Summer Olympics - Men's freestyle Super Heavyweight	
Women's Athletics, 3000m	/m/07cn3hx	Track and field athletics		1988 Summer Olympics,1984 Summer Olympics,1992 Summer Olympics	Athletics at the 1992 Summer Olympics - Women's 3000 metres,Athletics at the 1984 Summer Olympics - Women's 3000 metres,Athletics at the 1988 Summer Olympics - Women's 3000 metres	
